tracking_id	shCtrl-1_0	shCtrl-2_0	shU-1_0	shU-2_0
ENSMUSG00000024830.9	16.0159	14.6186	15.4084	14.1185
ENSMUSG00000024831.6	11.5733	10.758	13.0354	11.5942
ENSMUSG00000024833.8	13.7511	13.2123	8.59854	8.85115
ENSMUSG00000024835.8	183.215	186.16	241.008	237.433
ENSMUSG00000024837.8	0	0	0	0
ENSMUSG00000024841.7	14.8379	14.1809	22.6558	23.1117
ENSMUSG00000024842.7	0.538747	0.192672	0.495964	0.145426
ENSMUSG00000024843.9	296.399	320.597	353.227	386.473
ENSMUSG00000024844.8	85.8041	91.0009	81.803	71.7925
ENSMUSG00000024845.11	91.1764	99.3218	58.5149	53.6486
ENSMUSG00000024846.5	0.0556582	0.115226	0.0282131	0.0747615
ENSMUSG00000024847.8	71.421	62.0452	46.382	44.9465
ENSMUSG00000024851.7	16.7025	17.2084	22.3251	25.6141
ENSMUSG00000024853.9	144.53	145.91	192.977	183.359
ENSMUSG00000024854.3	87.1281	87.9265	43.655	46.5743
ENSMUSG00000024855.8	2.97628	2.73132	2.204	2.61449
ENSMUSG00000024856.4	42.3368	45.2879	43.7199	36.5771
ENSMUSG00000024857.9	0.105659	0	0	0
ENSMUSG00000024858.7	28.3246	33.6132	41.5274	39.7903
ENSMUSG00000024862.9	14.8828	12.1181	19.6156	21.6892
ENSMUSG00000024863.5	0	0.114005	0	0
ENSMUSG00000024866.9	6.99293	6.86932	3.32485	3.77932
ENSMUSG00000024867.8	8.87268	9.42837	21.0575	21.2245
ENSMUSG00000024868.8	0	0	0	0
ENSMUSG00000024869.3	64.74	60.465	63.1213	55.9159
ENSMUSG00000024870.4	158.275	161.446	130.189	127.335
ENSMUSG00000024871.4	10.2063	7.6189	5.18752	5.12616
ENSMUSG00000024873.6	1.25375	1.93807	1.35749	1.31986
ENSMUSG00000024875.3	46.1047	50.3512	53.9428	47.5288
ENSMUSG00000024878.7	19.9753	20.8193	28.8902	27.7405
ENSMUSG00000024883.6	18.8225	19.9664	38.8854	42.3116
ENSMUSG00000024885.7	81.94	82.2528	46.2612	40.767
ENSMUSG00000024887.8	19.5592	19.5542	7.1623	6.47943
ENSMUSG00000024889.3	16.8356	15.4133	26.307	27.0005
ENSMUSG00000024891.5	1.15911	1.11882	1.49899	1.77066
ENSMUSG00000024892.8	3.50231	3.7811	1.57242	1.95301
ENSMUSG00000024893.4	2.69238	2.64604	3.45072	4.30332
ENSMUSG00000024896.8	38.7265	39.2315	49.9075	50.0733
ENSMUSG00000024897.7	0.190721	0.118435	0.0218587	0
ENSMUSG00000024899.6	3.58764	3.57455	1.71638	2.25741
ENSMUSG00000024900.4	74.3692	78.2646	30.504	29.0694
ENSMUSG00000024901.8	0.798172	2.46276	0.360213	0.772565
ENSMUSG00000024902.3	100.116	99.2945	96.2317	90.1085
ENSMUSG00000024903.9	0	0	0	0
ENSMUSG00000024905.9	0.342754	0.189884	0.111324	0.0235076
ENSMUSG00000024906.3	36.5406	30.841	21.8651	20.8509
ENSMUSG00000024907.6	0	0	0	0
ENSMUSG00000024908.8	56.6676	58.1539	58.8211	57.4483
ENSMUSG00000024909.8	47.3917	50.8424	22.2567	19.389
ENSMUSG00000024910.4	0.322311	0.198079	0.0349816	0
ENSMUSG00000024911.4	27.2836	27.3378	38.8129	37.0213
ENSMUSG00000024912.5	0.69808	0.536808	1.70743	2.92895
ENSMUSG00000024913.9	14.3063	14.6982	14.3791	17.1876
ENSMUSG00000024914.10	222.761	217.257	178.377	170.601
ENSMUSG00000024921.8	36.7053	33.9623	14.1951	12.4929
ENSMUSG00000024922.1	0.0996176	0.0741472	0.0655469	0.0912437
ENSMUSG00000024924.7	21.6525	22.8669	71.8819	74.3222
ENSMUSG00000024925.4	125.265	109.029	61.3306	64.8277
ENSMUSG00000024926.8	25.0375	25.0587	32.1139	30.5191
ENSMUSG00000024927.6	18.5233	21.0007	23.5286	30.9179
ENSMUSG00000024935.4	0.00829249	0	0.0181297	0
ENSMUSG00000024936.7	0.20633	0.332129	0.140771	0.456559
ENSMUSG00000024937.8	10.2569	9.48013	11.5994	11.9147
ENSMUSG00000024939.6	69.501	73.6465	67.6378	70.4088
ENSMUSG00000024940.9	22.7546	23.6456	23.6313	29.7728
ENSMUSG00000024941.8	48.1459	48.7542	71.7122	67.951
ENSMUSG00000024942.9	49.0814	49.6593	51.4504	50.7979
ENSMUSG00000024943.7	80.6083	80.4842	96.0818	91.9303
ENSMUSG00000024944.5	105.723	106.337	115.181	110.299
ENSMUSG00000024947.10	21.4093	19.307	25.3347	23.2119
ENSMUSG00000024948.7	21.9381	24.0897	15.8565	16.2173
ENSMUSG00000024949.10	62.9879	71.7799	59.9788	60.2524
ENSMUSG00000024952.5	22.9519	23.2057	27.1744	30.1611
ENSMUSG00000024953.9	530.725	490.26	526.865	473.167
ENSMUSG00000024955.7	83.9713	83.5159	118.218	115.642
ENSMUSG00000024957.8	0.0793538	0.0444924	0.0235864	0.0469852
ENSMUSG00000024958.6	30.1141	29.3024	23.105	21.4659
ENSMUSG00000024959.7	68.6514	69.3975	48.869	43.2573
ENSMUSG00000024960.7	29.2298	28.8657	24.0249	26.4694
ENSMUSG00000024962.7	6.84335	6.91453	5.80451	7.51775
ENSMUSG00000024963.4	11.538	13.9215	12.7398	12.3982
ENSMUSG00000024965.8	0.488744	0.854108	0.222779	0.206803
ENSMUSG00000024966.8	168.673	176.286	196.402	190.421
ENSMUSG00000024968.6	6.20802	4.46348	5.1563	4.51178
ENSMUSG00000024969.8	33.0057	31.6617	40.2757	41.7735
ENSMUSG00000024970.4	17.3702	16.6238	22.2108	23.6587
ENSMUSG00000024972.9	0.0131807	0.0442007	0.0156259	0
ENSMUSG00000024973.10	0	0	0	0
ENSMUSG00000024974.9	42.3019	40.7705	46.1938	45.3136
ENSMUSG00000024975.6	61.0427	61.9431	58.6745	48.9081
ENSMUSG00000024976.7	54.2098	53.3056	69.4924	69.7894
ENSMUSG00000024978.9	44.5107	44.9607	87.2108	84.8714
ENSMUSG00000024979.7	0.201585	0.151398	0.273256	0.220902
ENSMUSG00000024981.4	183.797	178.654	267.729	233.892
ENSMUSG00000024982.8	88.1299	94.1249	58.5243	52.7285
ENSMUSG00000024983.8	24.5903	25.5834	25.7179	25.6719
ENSMUSG00000024985.11	4.02983	3.80736	1.2975	2.23713
ENSMUSG00000024986.5	23.9041	19.9965	4.86567	5.32294
ENSMUSG00000024987.5	0.362859	0.321117	0.0680954	0.0904198
ENSMUSG00000024989.8	6.17512	6.50037	3.16906	2.73764
ENSMUSG00000024990.6	31.408	35.3639	31.1565	25.091
ENSMUSG00000024991.6	169.937	167.988	288.978	270.109
ENSMUSG00000024992.6	0	0.0124279	0	0
ENSMUSG00000024993.9	31.5639	31.445	17.3484	15.5042
ENSMUSG00000024997.7	110.303	114.308	102.132	95.0573
ENSMUSG00000024998.9	1.37925	1.48709	0.109853	0.153705
ENSMUSG00000024999.7	16.3293	17.4015	32.0891	32.6663
ENSMUSG00000025001.5	28.7382	29.1502	20.7604	20.506
ENSMUSG00000025002.5	0.751954	0.579977	0.0991991	0.0789952
ENSMUSG00000025003.6	0	0	0	0
ENSMUSG00000025004.8	1.58806	1.00875	0.12439	0
ENSMUSG00000025006.8	10.7538	8.9939	6.05106	8.88873
ENSMUSG00000025007.6	34.4357	34.9748	88.3147	88.6407
ENSMUSG00000025008.8	5.01603	5.15229	8.82148	9.5374
ENSMUSG00000025010.7	6.63836	6.41391	10.3557	10.196
ENSMUSG00000025013.8	0	0.0534079	0	0
ENSMUSG00000025014.6	0.0932742	0.035923	0	0
ENSMUSG00000025016.9	296.314	294.12	200.185	179.209
ENSMUSG00000025017.8	61.9198	64.3264	34.9335	37.1083
ENSMUSG00000025019.8	55.8006	55.1389	75.9009	90.3649
ENSMUSG00000025020.5	0.386811	0.199481	0.152203	0.0711994
ENSMUSG00000025024.6	16.4888	16.5341	14.7263	13.736
ENSMUSG00000025025.7	4.84041	4.55827	2.73576	2.69142
ENSMUSG00000025026.8	4.34506	4.29523	0.726403	0.710303
ENSMUSG00000025027.9	40.6012	40.3511	62.8186	59.8166
ENSMUSG00000025034.8	26.373	25.6772	32.9572	39.5811
ENSMUSG00000025035.8	43.5742	43.9313	36.1146	37.1343
ENSMUSG00000025036.6	8.61167	7.80475	3.66432	3.40916
ENSMUSG00000025037.6	101.52	99.9768	66.5987	60.6366
ENSMUSG00000025038.7	0.0635452	0.0710047	0	0.0149822
ENSMUSG00000025040.6	18.0154	19.6371	32.3133	29.01
ENSMUSG00000025041.9	48.2116	46.8137	74.445	71.9377
ENSMUSG00000025043.2	0	0	0	0
ENSMUSG00000025044.8	0.0353378	0.0412352	0.0418375	0.0101905
ENSMUSG00000025047.8	25.2539	25.6099	51.1756	52.96
ENSMUSG00000025049.5	6.52272	6.39527	8.9808	8.98489
ENSMUSG00000025050.6	34.8999	35.3453	37.9514	36.8652
ENSMUSG00000025051.1	0	0	0	0
ENSMUSG00000025056.4	0	0	0	0
ENSMUSG00000025058.4	0.050366	0.0374385	0	0
ENSMUSG00000025059.10	33.4319	30.0812	2.86097	2.07581
ENSMUSG00000025060.8	71.459	76.2511	97.9276	104.464
ENSMUSG00000025064.8	0.428907	0.13824	0.201542	0.189605
ENSMUSG00000025066.8	118.1	110.217	187.659	181.482
ENSMUSG00000025068.7	131.053	130.377	178.135	170.621
ENSMUSG00000025069.7	1.40309	1.44528	0.10642	0.0394198
ENSMUSG00000025075.8	212.643	213.007	61.4587	62.1774
ENSMUSG00000025076.9	21.1673	24.9899	6.44047	5.63524
ENSMUSG00000025077.5	11.1372	11.1157	5.7159	6.68771
ENSMUSG00000025078.7	19.052	19.5803	28.1823	25.5516
ENSMUSG00000025081.7	0	0	0	0
ENSMUSG00000025082.7	0	0.00914507	0.00970293	0
ENSMUSG00000025083.10	0.179652	0.169866	0.148415	0.191383
ENSMUSG00000025085.9	69.1268	74.6831	148.818	154.737
ENSMUSG00000025086.6	7.72773	7.68611	10.2071	10.0962
ENSMUSG00000025089.8	0.678313	0.459009	0.291102	0.348536
ENSMUSG00000025090.7	0	0	0	0.107258
ENSMUSG00000025091.3	0	0	0	0.0261088
ENSMUSG00000025092.6	0.0376695	0.0179737	0.00635777	0.0126292
ENSMUSG00000025094.6	3.53855	4.12781	5.60902	6.97811
ENSMUSG00000025102.8	49.7626	49.4118	45.4766	46.5937
ENSMUSG00000025103.7	48.455	49.6096	58.7183	60.0506
ENSMUSG00000025104.7	0.0104703	0.0233121	0	0.00614245
ENSMUSG00000025105.7	0	0	0	0
ENSMUSG00000025127.8	0.346628	0.208315	0.0834697	0.0459805
ENSMUSG00000025128.6	0	0	0	0
ENSMUSG00000025129.2	1.18335	0.920357	0.454408	0.7161
ENSMUSG00000025130.5	545.369	536.992	522.707	476.143
ENSMUSG00000025132.7	143.925	135.623	163.969	194.716
ENSMUSG00000025133.8	20.4307	20.7267	24.7883	22.4473
ENSMUSG00000025134.2	55.0349	51.7869	70.7294	65.2929
ENSMUSG00000025135.6	54.9203	56.1767	37.4352	33.8271
ENSMUSG00000025137.9	51.4553	52.9393	33.3754	33.5997
ENSMUSG00000025138.8	68.5716	76.7018	105.999	101.703
ENSMUSG00000025139.7	24.4544	24.9429	34.807	33.4419
ENSMUSG00000025140.9	11.3997	12.5024	15.8622	17.6634
ENSMUSG00000025141.2	0	0	0	0
ENSMUSG00000025142.11	26.7348	26.7275	29.7133	34.0622
ENSMUSG00000025144.10	26.3433	24.8215	21.0961	26.5331
ENSMUSG00000025145.7	21.3977	20.9861	16.2661	12.6903
ENSMUSG00000025147.5	23.357	21.2964	27.6854	24.8624
ENSMUSG00000025150.4	0	0	0	0
ENSMUSG00000025151.9	51.2768	51.2824	51.0685	54.9622
ENSMUSG00000025153.8	37.951	36.8557	47.4017	51.727
ENSMUSG00000025154.7	2.32895	2.14585	1.47182	1.24658
ENSMUSG00000025155.9	34.6639	32.1711	31.1346	28.6823
ENSMUSG00000025156.9	56.6463	58.0672	81.4801	74.9687
ENSMUSG00000025157.7	25.8276	25.7214	30.097	27.5279
ENSMUSG00000025158.7	1.86147	1.87174	1.68629	2.75039
ENSMUSG00000025159.2	42.1786	44.8409	43.2269	46.6303
ENSMUSG00000025161.10	0.680551	0.574015	1.09184	0.759399
ENSMUSG00000025162.10	40.5991	43.1164	63.1201	60.0826
ENSMUSG00000025163.6	0	0	0	0
ENSMUSG00000025165.6	0	0	0	0
ENSMUSG00000025169.6	2.28945	2.79161	1.65802	2.39973
ENSMUSG00000025170.6	1.00842	0.202393	0.0643376	0.128119
ENSMUSG00000025171.1	20.7847	22.729	23.2026	25.1423
ENSMUSG00000025172.2	0.101079	0.190228	0	0
ENSMUSG00000025173.7	35.7872	33.7754	38.8573	36.1354
ENSMUSG00000025175.6	1.40386	1.79848	0.162168	0.235639
ENSMUSG00000025176.8	8.57208	8.56757	4.62743	4.46623
ENSMUSG00000025178.8	8.20377	8.42975	9.58625	8.95704
ENSMUSG00000025184.4	14.1575	15.4501	18.5394	17.3602
ENSMUSG00000025185.7	17.8164	18.5894	24.8486	26.6153
ENSMUSG00000025188.9	38.5002	37.3397	22.4576	21.6783
ENSMUSG00000025189.7	0.0064521	0.0143759	0.0610226	0.00757636
ENSMUSG00000025190.7	44.7224	44.5506	55.7215	55.7874
ENSMUSG00000025192.7	5.10926	4.48264	12.5271	13.915
ENSMUSG00000025193.8	20.5364	20.6156	7.22968	7.63106
ENSMUSG00000025194.4	5.50175	4.60912	1.00211	1.54272
ENSMUSG00000025195.7	9.69098	9.48695	6.62839	7.55814
ENSMUSG00000025196.4	8.11935	6.94228	0.258743	0.130938
ENSMUSG00000025197.8	0.136056	0.133309	0	0
ENSMUSG00000025198.9	10.1763	7.94624	3.77607	4.91759
ENSMUSG00000025199.9	107.794	101.245	152.094	135.116
ENSMUSG00000025200.6	6.66009	7.56572	6.99084	6.62562
ENSMUSG00000025201.5	1.45932	1.08791	2.41288	2.58042
ENSMUSG00000025202.6	0.326989	0.435632	0.171974	0.224345
ENSMUSG00000025203.5	88.6049	90.2709	110.107	115.061
ENSMUSG00000025204.4	349.773	381.836	391.576	352.831
ENSMUSG00000025207.8	3.85147	4.02356	2.39009	3.19561
ENSMUSG00000025208.7	80.833	94.1191	121.015	118.417
ENSMUSG00000025209.3	26.0223	25.7477	22.8429	21.4856
ENSMUSG00000025212.9	16.421	16.0571	27.1577	30.5211
ENSMUSG00000025213.5	2.22891	1.86865	0.578942	0.243071
ENSMUSG00000025215.8	0	0	0	0
ENSMUSG00000025216.8	0	0	0.0155659	0
ENSMUSG00000025217.7	8.62358	8.15088	7.23763	7.21558
ENSMUSG00000025218.6	13.1675	12.7371	7.74104	7.75147
ENSMUSG00000025219.7	0	0	0	0
ENSMUSG00000025220.6	58.0661	61.8771	104.111	105.742
ENSMUSG00000025221.9	0.247298	0.127326	0.113257	0.122522
ENSMUSG00000025223.8	97.3374	101.625	77.1559	78.5027
ENSMUSG00000025224.7	10.6526	10.6221	13.4894	18.3799
ENSMUSG00000025225.7	29.9652	33.395	35.5776	35.4971
ENSMUSG00000025226.4	3.91713	4.70249	3.94942	4.22009
ENSMUSG00000025227.8	3.86677	3.63284	0.852418	0.665905
ENSMUSG00000025228.4	128.205	129.38	147.527	140.471
ENSMUSG00000025229.9	0	0	0	0
ENSMUSG00000025231.9	6.52039	6.12364	7.24869	7.87986
ENSMUSG00000025232.6	74.24	75.6497	93.3059	88.3879
ENSMUSG00000025234.5	45.4251	40.458	77.9273	74.5971
ENSMUSG00000025235.7	8.29078	8.06524	7.93403	7.57527
ENSMUSG00000025236.9	14.4986	14.7607	15.3093	15.4888
ENSMUSG00000025237.8	9.01078	9.99932	11.4759	14.1062
ENSMUSG00000025239.2	48.1436	49.7506	62.8282	59.276
ENSMUSG00000025240.8	51.6668	54.4602	45.9672	43.4304
ENSMUSG00000025241.7	6.62427	7.14903	4.60661	5.46284
ENSMUSG00000025243.8	0.600183	0.60825	0.383008	0.619997
ENSMUSG00000025245.7	16.3961	15.7594	43.1662	42.4777
ENSMUSG00000025246.7	34.152	34.1716	33.9146	40.105
ENSMUSG00000025255.9	3.12687	3.87665	2.99689	3.83987
ENSMUSG00000025257.5	0.828908	1.1896	1.0143	0.628399
ENSMUSG00000025260.4	110.713	107.748	74.1138	68.1725
ENSMUSG00000025261.9	55.2322	91.8984	82.474	77.741
ENSMUSG00000025262.8	3.21175	3.26856	4.63075	5.36281
ENSMUSG00000025264.5	9.30436	9.66277	8.17766	8.53561
ENSMUSG00000025265.7	1.81412	1.61258	1.06975	1.51975
ENSMUSG00000025266.5	20.8408	19.3209	31.9661	31.2076
ENSMUSG00000025268.8	24.7438	23.6957	20.1871	18.862
ENSMUSG00000025269.10	5.23685	5.4913	5.56179	6.40779
ENSMUSG00000025270.7	1.71431	2.16502	0.952107	1.67646
ENSMUSG00000025271.7	3.97846	4.26448	3.21664	2.96482
ENSMUSG00000025272.9	0.0242801	0.0863439	0.00610066	0.0121197
ENSMUSG00000025277.6	5.90208	5.34567	5.41124	3.20812
ENSMUSG00000025278.8	54.2255	56.4155	124.848	130.373
ENSMUSG00000025279.7	0	0	0	0
ENSMUSG00000025280.7	9.7515	9.82672	13.5466	14.0278
ENSMUSG00000025283.9	119.886	114.008	212.846	181.417
ENSMUSG00000025287.9	36.4323	36.3499	68.2464	60.8734
ENSMUSG00000025288.1	0	0	0	0
ENSMUSG00000025289.9	44.8267	49.7315	16.6036	13.7632
ENSMUSG00000025290.9	2571.01	2732.17	3636.29	3603.59
ENSMUSG00000025314.9	11.6248	12.7348	26.8902	28.0322
ENSMUSG00000025316.9	12.1399	11.9421	14.829	14.741
ENSMUSG00000025317.7	0	0	0	0
ENSMUSG00000025318.7	0.152901	0.163612	0.08833	0.172669
ENSMUSG00000025321.8	0.203029	0.221344	0.129519	0.124137
ENSMUSG00000025323.8	2.13819	2.38047	2.42507	2.81629
ENSMUSG00000025324.6	1.8595	1.69291	3.07201	3.74781
ENSMUSG00000025326.7	39.3487	40.5107	39.4253	40.1953
ENSMUSG00000025328.3	0	0.0232164	0.0246307	0
ENSMUSG00000025329.3	0.0419716	0.0187193	1.45977	1.56914
ENSMUSG00000025330.6	0.96373	0.722833	0.29546	0.349274
ENSMUSG00000025332.8	25.5207	24.475	22.4988	26.769
ENSMUSG00000025333.4	0	0	0	0
ENSMUSG00000025337.4	44.8118	42.4302	62.3055	55.6003
ENSMUSG00000025340.8	19.6298	20.4657	24.9668	23.0271
ENSMUSG00000025347.3	4.18139	4.51241	3.48059	3.8242
ENSMUSG00000025348.7	3.13156	3.33776	2.78714	2.67522
ENSMUSG00000025350.9	13.1756	12.7916	12.2625	12.5255
ENSMUSG00000025351.7	167.105	159.52	287.183	310.125
ENSMUSG00000025352.6	0.957465	0.94672	1.48848	1.66053
ENSMUSG00000025353.3	48.051	48.7861	53.4212	44.9225
ENSMUSG00000025354.3	23.0707	23.1023	21.9416	19.1624
ENSMUSG00000025355.6	5.35644	5.66388	1.35367	1.5971
ENSMUSG00000025357.7	4.04611	3.80147	4.71144	5.38707
ENSMUSG00000025358.9	10.2546	11.0601	7.77354	8.73282
ENSMUSG00000025359.8	0.263971	0.225938	0.0737104	0.128376
ENSMUSG00000025362.5	1517.04	1707.08	2643.63	2381.66
ENSMUSG00000025364.6	36.1378	35.4588	52.5562	51.9413
ENSMUSG00000025366.6	11.518	11.4725	15.1582	14.9826
ENSMUSG00000025369.8	22.8907	22.3057	15.8922	19.8484
ENSMUSG00000025370.5	0.0555088	0	0.0131488	0.0130741
ENSMUSG00000025371.6	32.6816	28.6596	25.2914	20.6303
ENSMUSG00000025372.10	29.7713	28.0116	25.3546	26.1854
ENSMUSG00000025373.7	11.8837	12.795	12.193	12.0137
ENSMUSG00000025374.7	22.7639	22.391	19.3538	22.719
ENSMUSG00000025375.9	0.0508636	0.00708097	0.0375744	0.074652
ENSMUSG00000025377.8	11.1948	11.8894	14.7822	12.9217
ENSMUSG00000025380.2	0.423645	0.0891051	0.0800763	0.265043
ENSMUSG00000025381.2	72.464	73.5538	52.4538	47.9275
ENSMUSG00000025383.1	0.234321	0.380721	0.0310386	0
ENSMUSG00000025384.9	5.45748	5.14698	3.31696	3.23186
ENSMUSG00000025386.2	0.37205	0.330013	0.434137	0.554723
ENSMUSG00000025389.7	0	0.0172507	0	0
ENSMUSG00000025393.5	1319.39	1435.77	1836.35	1888.12
ENSMUSG00000025395.7	14.3845	13.4943	2.18544	2.27768
ENSMUSG00000025396.6	0	0	0	0
ENSMUSG00000025400.3	0	0	0	0
ENSMUSG00000025401.8	0.065589	0.125429	0.055446	0.0661347
ENSMUSG00000025402.5	3.09403	2.76821	1.01827	0.976607
ENSMUSG00000025403.3	25.0974	24.0736	35.0623	40.1192
ENSMUSG00000025404.8	5.06044	4.7535	3.34087	4.18722
ENSMUSG00000025405.8	0.0339751	0.0951109	0.0403434	0
ENSMUSG00000025407.5	0	0.00960242	0.0101879	0
ENSMUSG00000025408.9	75.7501	80.1799	97.9133	88.0483
ENSMUSG00000025409.8	1.97873	1.34803	2.137	2.98227
ENSMUSG00000025410.8	88.6187	90.9956	113.948	106.148
ENSMUSG00000025413.7	22.4548	27.5468	21.9773	19.6608
ENSMUSG00000025417.7	24.5954	26.4827	30.6563	31.667
ENSMUSG00000025418.7	0	0	0	0
ENSMUSG00000025420.7	0.563558	0.917683	1.48093	1.39712
ENSMUSG00000025421.8	30.4978	30.144	24.2295	22.3739
ENSMUSG00000025422.7	0.825786	0.925615	0.0327412	0.0650343
ENSMUSG00000025423.8	13.3419	13.7744	22.6817	22.5388
ENSMUSG00000025425.10	0	0	0	0
ENSMUSG00000025427.7	0	0	0	0
ENSMUSG00000025428.9	322.4	332.796	418.704	381.356
ENSMUSG00000025429.7	0.0700619	0	0	0
ENSMUSG00000025431.4	5.92612	5.15667	0.384072	0.412377
ENSMUSG00000025432.5	0.413099	0.308858	0.0519509	0.164775
ENSMUSG00000025433.6	0	0	0	0
ENSMUSG00000025436.5	5.23269	4.48851	2.30664	2.43057
ENSMUSG00000025437.8	33.7092	35.6468	47.8779	46.3525
ENSMUSG00000025439.4	42.2988	44.7945	73.0676	65.9179
ENSMUSG00000025450.4	3.00402	2.71721	2.83902	3.11012
ENSMUSG00000025451.8	70.7683	71.8634	100.119	93.1168
ENSMUSG00000025453.9	46.9434	48.3204	31.8108	30.0019
ENSMUSG00000025461.9	0	0	0	0
ENSMUSG00000025464.8	8.98405	8.6837	7.31226	6.55382
ENSMUSG00000025465.6	125.72	131.759	90.64	87.3357
ENSMUSG00000025466.11	53.6798	52.8156	32.4976	28.6723
ENSMUSG00000025467.8	0.222232	0.85363	0.0901958	0.0908339
ENSMUSG00000025468.7	0.0392655	0.0444627	0	0
ENSMUSG00000025469.8	0	0	0	0
ENSMUSG00000025470.9	11.0513	11.1854	14.3075	13.6156
ENSMUSG00000025473.10	1.50013	1.63879	37.4096	42.7511
ENSMUSG00000025474.7	11.5882	12.8592	7.06066	6.62763
ENSMUSG00000025475.10	0.0499111	0	0	0.0300814
ENSMUSG00000025477.7	8.04457	7.67439	14.7869	14.9219
ENSMUSG00000025478.9	0	0	0	0
ENSMUSG00000025479.7	0	0	0	0
ENSMUSG00000025480.4	0	0	0	0
ENSMUSG00000025481.5	0.254789	0.386011	0.147982	0.0760098
ENSMUSG00000025482.5	0.0988802	0.0368532	0.179608	0.0498901
ENSMUSG00000025484.8	25.2262	26.1724	48.9446	48.7734
ENSMUSG00000025485.6	27.1645	28.9953	39.3155	38.6253
ENSMUSG00000025486.10	12.6822	13.0837	8.56833	7.86747
ENSMUSG00000025487.8	74.5892	72.1911	109.1	103.697
ENSMUSG00000025488.8	0	0	0	0
ENSMUSG00000025489.4	0.97158	0.973184	0.367559	0.442956
ENSMUSG00000025491.8	0	0	0	0
ENSMUSG00000025492.6	1.22922	1.48421	0.156919	0
ENSMUSG00000025494.7	19.2374	18.4995	10.4057	9.30842
ENSMUSG00000025495.8	5.82571	5.25699	5.98954	4.00391
ENSMUSG00000025496.3	0.0464582	0	0.0137592	0
ENSMUSG00000025497.7	0.0928851	0.241618	0	0
ENSMUSG00000025498.7	2.9234	2.60381	1.37835	2.03384
ENSMUSG00000025499.11	52.2496	56.2177	93.7552	76.4101
ENSMUSG00000025500.5	2.32153	2.18037	2.63244	2.21446
ENSMUSG00000025503.4	206.421	214.599	235.714	217.117
ENSMUSG00000025504.6	48.8065	48.7686	64.088	67.9981
ENSMUSG00000025505.9	20.5345	20.486	17.3417	15.925
ENSMUSG00000025507.7	3.49751	3.06867	5.3796	6.57816
ENSMUSG00000025508.7	2149.24	2087.53	2824.37	2658.45
ENSMUSG00000025509.8	25.7573	25.1206	22.9131	20.4864
ENSMUSG00000025510.6	261.288	273.133	264.123	243.595
ENSMUSG00000025511.8	76.0127	82.3025	54.6493	48.6191
ENSMUSG00000025512.8	34.3509	33.2756	29.4675	25.9856
ENSMUSG00000025515.8	0.0818485	0.00987135	0.165617	0.156043
ENSMUSG00000025519.3	0	0	0	0
ENSMUSG00000025521.8	9.97968	9.46069	22.2932	22.8175
ENSMUSG00000025525.5	28.5535	30.3006	11.8489	12.6335
ENSMUSG00000025527.3	0	0	0	0
ENSMUSG00000025528.4	0	0	0	0
ENSMUSG00000025529.8	0	0	0	0
ENSMUSG00000025531.8	13.5564	14.3041	16.4282	15.5755
ENSMUSG00000025532.10	19.7492	20.4573	22.717	20.857
ENSMUSG00000025533.9	33.1456	35.9227	42.0506	37.875
ENSMUSG00000025534.10	34.9436	36.5566	34.1388	28.359
ENSMUSG00000025535.9	1.5553	1.19508	1.08235	0.272498
ENSMUSG00000025537.6	0.385589	0.138567	0.324865	0.242882
ENSMUSG00000025538.8	17.9161	16.1958	14.7989	13.7239
ENSMUSG00000025544.6	99.0502	104.909	146.416	141.427
ENSMUSG00000025545.8	15.9467	17.3751	10.1089	9.94853
ENSMUSG00000025551.7	0	0	0	0
ENSMUSG00000025555.8	18.3137	18.5587	16.9184	20.4523
ENSMUSG00000025557.8	0	0	0	0
ENSMUSG00000025558.8	14.6459	15.2047	19.8896	21.6608
ENSMUSG00000025571.7	8.4179	8.93166	8.47538	11.1459
ENSMUSG00000025572.10	21.0709	22.3734	26.4082	22.9802
ENSMUSG00000025573.4	0	0.0787277	0	0.124964
ENSMUSG00000025574.7	33.544	34.6155	10.4757	11.5291
ENSMUSG00000025575.8	22.8763	22.9568	22.6692	23.0053
ENSMUSG00000025576.10	0.237693	0.228806	0	0
ENSMUSG00000025577.7	7.52486	7.67725	5.28293	5.05916
ENSMUSG00000025578.8	5.3797	5.13249	4.72424	6.17716
ENSMUSG00000025579.8	28.5922	28.9898	26.4387	28.2698
ENSMUSG00000025580.9	121.974	131.216	159.37	143.51
ENSMUSG00000025582.4	0.011874	0	0	0
ENSMUSG00000025583.8	14.4019	14.7961	11.1428	13.0031
ENSMUSG00000025584.10	0.0911259	0.0831269	0.205793	0.272681
ENSMUSG00000025586.9	18.9585	22.9205	9.75107	12.1919
ENSMUSG00000025588.3	0.105251	0.029602	0	0.0312881
ENSMUSG00000025591.5	14.1849	14.3623	23.4807	22.0489
ENSMUSG00000025592.10	0.203151	0.159975	0.0354146	0.0540119
ENSMUSG00000025597.7	0	0	0	0
ENSMUSG00000025602.7	3.43785	3.73369	3.74153	3.68957
ENSMUSG00000025607.8	56.8351	57.8466	63.8844	55.3062
ENSMUSG00000025608.8	4.10591	4.4568	12.5165	15.4881
ENSMUSG00000025609.9	185.298	196.302	250.312	236.57
ENSMUSG00000025610.7	0	0	0	0
ENSMUSG00000025612.5	17.5094	15.4351	15.1342	14.8401
ENSMUSG00000025613.6	79.5868	78.0964	176.066	165.403
